MYear,Com_Name,Class,Order,Family,IUCN Classification
2021/7,Capybara,Aves,Charadriiformes,Charadriidae,LC
2021/7,Capybara,Aves,Piciformes,Ramphastidae,LC
2021/7,Capybara,Aves,Piciformes,Ramphastidae,LC
2021/7,Capybara,Aves,Piciformes,Ramphastidae,LC
2021/7,Capybara,Aves,Piciformes,Ramphastidae,LC
2021/7,Capybara,Aves,Piciformes,Ramphastidae,LC
2021/7,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/7,Capybara,Aves,Passeriformes,Tyrannidae,LC
2021/7,Capybara,Aves,Galliformes,Cracidae,LC
2021/7,Capybara,Aves,Galliformes,Cracidae,LC
2021/7,Capybara,Aves,Passeriformes,Tyrannidae,LC
2021/7,Capybara,Aves,Passeriformes,Tyrannidae,LC
2021/7,Capybara,Aves,Passeriformes,Tyrannidae,LC
2021/7,Capybara,Aves,Pelecaniformes,Ardeidae,LC
2021/7,Capybara,Aves,Charadriiformes,Jacanidae,LC
2021/7,Capybara,Aves,Charadriiformes,Jacanidae,LC
2021/7,Capybara,Aves,Charadriiformes,Jacanidae,LC
2021/7,Capybara,Aves,Passeriformes,Furnariidae,LC
2021/7,Capybara,Aves,Passeriformes,Furnariidae,LC
2021/7,Capybara,Aves,Columbiformes,Columbidae,LC
2021/8,Capybara,Aves,Pelecaniformes,Ardeidae,LC
2021/8,Capybara,Aves,Accipitriformes,Accipitridae,LC
2021/8,Limpkin,Aves,Charadriiformes,Jacanidae,LC
2021/8,Limpkin,Aves,Charadriiformes,Jacanidae,LC
2021/8,Limpkin,Aves,Passeriformes,Furnariidae,LC
2021/8,Limpkin,Aves,Passeriformes,Furnariidae,LC
2021/8,Limpkin,Aves,Columbiformes,Columbidae,LC
2021/8,Limpkin,Aves,Passeriformes,Tyrannidae,LC
2021/8,Limpkin,Aves,Passeriformes,Tyrannidae,LC
2021/8,Crested_Caracara,Aves,Galliformes,Cracidae,LC
2021/8,Crested_Caracara,Aves,Passeriformes,Tyrannidae,LC
2021/8,Crested_Caracara,Aves,Charadriiformes,Jacanidae,LC
2021/8,Red-cowled_Cardinal,Aves,Charadriiformes,Jacanidae,LC
2021/8,Red-cowled_Cardinal,Aves,Charadriiformes,Jacanidae,LC
2021/8,Yellow-billed_Cardinal,Aves,Passeriformes,Furnariidae,LC
2021/8,Yellow-billed_Cardinal,Aves,Passeriformes,Furnariidae,LC
2021/8,Yellow-billed_Cardinal,Aves,Passeriformes,Furnariidae,LC
2021/8,Yellow-billed_Cardinal,Aves,Columbiformes,Columbidae,LC
2021/8,Yellow-billed_Cardinal,Aves,Columbiformes,Columbidae,LC
2021/8,Screaming_Cowbird,Aves,Columbiformes,Columbidae,LC
2021/8,Screaming_Cowbird,Aves,Cathartiformes,Cathartidae,LC
2021/9,Roseate_Spoonbill,Aves,Passeriformes,Furnariidae,LC
2021/9,Roseate_Spoonbill,Aves,Galliformes,Cracidae,LC
2021/9,Roseate_Spoonbill,Aves,Galliformes,Cracidae,LC
2021/9,Roseate_Spoonbill,Aves,Passeriformes,Tyrannidae,LC
2021/9,Buff-necked_Ibis,Aves,Pelecaniformes,Ardeidae,LC
2021/9,Buff-necked_Ibis,Aves,Accipitriformes,Accipitridae,LC
2021/9,Buff-necked_Ibis,Aves,Accipitriformes,Accipitridae,LC
2021/9,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/9,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/9,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/9,Buff-necked_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/9,Buff-necked_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/9,Buff-necked_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/10,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/10,Buff-necked_Ibis,Aves,Passeriformes,Hirundinidae,LC
2021/10,Buff-necked_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/10,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/10,Buff-necked_Ibis,Aves,Charadriiformes,Jacanidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Buff-necked_Ibis,Aves,Passeriformes,Turdidae,LC
2021/10,Buff-necked_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/10,Buff-necked_Ibis,Aves,Anseriformes,Anhimidae,LC
2021/10,Buff-necked_Ibis,Aves,Anseriformes,Anhimidae,LC
2021/10,Buff-necked_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/10,Buff-necked_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/10,Buff-necked_Ibis,Aves,Passeriformes,Thraupidae,LC
2021/10,Buff-necked_Ibis,Aves,Charadriiformes,Charadriidae,LC
2021/10,Theristicus_caudatus,Aves,Charadriiformes,Charadriidae,LC
2021/10,Theristicus_caudatus,Aves,Charadriiformes,Charadriidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Buff-necked_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Plumbeous_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Plumbeous_Ibis,Aves,Columbiformes,Columbidae,LC
2021/10,Azaras_Agouti,Aves,Passeriformes,Tyrannidae,LC
2021/10,Azaras_Agouti,Aves,Cathartiformes,Cathartidae,LC
2021/12,Azaras_Agouti,Aves,Gruiformes,Aramidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Charadriiformes,Jacanidae,LC
2021/12,Azaras_Agouti,Aves,Charadriiformes,Jacanidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Anseriformes,Anatidae,LC
2021/12,Azaras_Agouti,Aves,Charadriiformes,Charadriidae,LC
2021/12,Azaras_Agouti,Aves,Charadriiformes,Charadriidae,LC
2021/12,Azaras_Agouti,Aves,Columbiformes,Columbidae,LC
2021/12,Azaras_Agouti,Aves,Columbiformes,Columbidae,LC
2021/12,Azaras_Agouti,Aves,Columbiformes,Columbidae,LC
2021/12,Azaras_Agouti,Aves,Columbiformes,Columbidae,LC
2021/12,Black-bellied_Whistling-Duck,Aves,Columbiformes,Columbidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anhimidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anhimidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Pelecaniformes,Threskiornithidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Pelecaniformes,Threskiornithidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Cathartiformes,Cathartidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Cathartiformes,Cathartidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Charadriiformes,Jacanidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Charadriiformes,Jacanidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,White-headed_Marsh_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Anseriformes,Anatidae,LC
2021/12,Great_Egret,Aves,Psittaciformes,Psittacidae,LC
2021/12,Great_Egret,Aves,Psittaciformes,Psittacidae,LC
2021/12,Great_Egret,Aves,Psittaciformes,Psittacidae,LC
2021/12,Great_Egret,Aves,Cathartiformes,Cathartidae,LC
2022/1,Great_Egret,Aves,Psittaciformes,Psittacidae,LC
2022/1,Great_Egret,Aves,Charadriiformes,Jacanidae,LC
2022/1,Great_Egret,Aves,Charadriiformes,Jacanidae,LC
2022/1,Great_Egret,Aves,Charadriiformes,Jacanidae,LC
2022/1,Snowy_Egret,Aves,Charadriiformes,Jacanidae,LC
2022/1,Cocoi_Heron,Aves,Charadriiformes,Jacanidae,LC
2022/1,Cocoi_Heron,Aves,Charadriiformes,Jacanidae,LC
2022/1,Savanna_Hawk,Aves,Charadriiformes,Jacanidae,LC
2022/1,Snail_Kite,Aves,Charadriiformes,Jacanidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Anseriformes,Anatidae,LC
2022/1,Snail_Kite,Aves,Charadriiformes,Charadriidae,LC
2022/1,Snail_Kite,Aves,Charadriiformes,Charadriidae,LC
2022/1,Great_Black_Hawk,Aves,Charadriiformes,Charadriidae,LC
2022/1,Giant_Cowbird,Aves,Charadriiformes,Charadriidae,LC
2022/1,Giant_Cowbird,Aves,Piciformes,Ramphastidae,LC
2022/1,Giant_Cowbird,Aves,Cathartiformes,Cathartidae,LC
2022/1,Giant_Cowbird,Aves,Cathartiformes,Cathartidae,LC
2022/1,Giant_Cowbird,Aves,Cathartiformes,Cathartidae,LC
2022/2,Giant_Cowbird,Aves,Gruiformes,Aramidae,LC
2022/2,Giant_Cowbird,Aves,Gruiformes,Aramidae,LC
2022/2,Giant_Cowbird,Aves,Passeriformes,Thaupidae,LC
2022/2,Giant_Cowbird,Aves,Passeriformes,Thaupidae,LC
2022/2,Giant_Cowbird,Aves,Accipitriformes,Accipitridae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2022/2,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2022/2,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2022/2,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/2,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/2,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/2,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2022/2,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2022/2,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2022/2,Wattled_Jacana,Aves,Psittaciformes,Psittacidae,LC
2022/2,Wattled_Jacana,Aves,Psittaciformes,Psittacidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/2,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/2,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/2,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/2,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2022/2,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2022/2,Wattled_Jacana,Aves,Pelecaniformes,Threskiornithidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/2,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/3,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/3,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/3,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/3,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2022/3,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2022/3,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/3,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/3,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/3,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/3,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anhimidae,LC
2022/3,Wattled_Jacana,Aves,Anseriformes,Anhimidae,LC
2022/3,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/4,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2022/4,Wattled_Jacana,Aves,Accipitriformes,Accipitridae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/4,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/4,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/4,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2022/4,Wattled_Jacana,Aves,Psittaciformes,Psittacidae,LC
2022/4,Wattled_Jacana,Aves,Psittaciformes,Psittacidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/4,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/4,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/4,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/4,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anhimidae,LC
2022/4,Wattled_Jacana,Aves,Anseriformes,Anhimidae,LC
2022/5,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2022/5,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2022/5,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/5,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2022/5,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/5,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/5,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/5,Wattled_Jacana,Aves,Anseriformes,Anatidae,LC
2022/5,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/5,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/5,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2022/5,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/6,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/6,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Pelecaniformes,Threskiornithidae,LC
2021/6,Wattled_Jacana,Aves,Pelecaniformes,Threskiornithidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2021/6,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2021/6,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/6,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/6,Wattled_Jacana,Mammalia,Rodentia,Caviidae,LC
2021/6,Wattled_Jacana,Mammalia,Rodentia,Caviidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2021/7,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2021/7,Wattled_Jacana,Aves,Accipitriformes,Accipitridae,LC
2021/7,Wattled_Jacana,Aves,Accipitriformes,Accipitridae,LC
2021/7,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
